investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001653,2024-02-18,149323,SIP,906.0,Maharashtra,Mumbai,T30,36-45,Male,45.4,Net Banking,Verified
INV001995,2024-02-18,101208,SIP,1997.0,Gujarat,Surat,T30,26-35,Male,20.8,UPI,Verified
INV003980,2024-02-18,120505,Lumpsum,99972.0,West Bengal,Kolkata,T30,26-35,Male,7.1,Net Banking,Verified
INV004380,2024-02-18,119094,SIP,419.0,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,Verified
INV001463,2024-02-18,118632,Lumpsum,219141.0,Maharashtra,Nashik,B30,36-45,Male,54.5,Cheque,Verified
INV001085,2024-02-18,118633,SIP,14908.0,Uttar Pradesh,Lucknow,T30,36-45,Female,21.8,Net Banking,Verified
INV001204,2024-02-18,148568,SIP,486.0,Delhi,New Delhi,T30,36-45,Male,15.3,Mandate,Verified
INV004620,2024-02-18,119552,SIP,2963.0,Maharashtra,Pune,T30,36-45,Male,58.6,UPI,Verified
INV001053,2024-02-18,119095,SIP,572.0,West Bengal,Kolkata,T30,46-55,Female,79.0,Net Banking,Verified
INV004321,2024-02-18,100016,SIP,2545.0,West Bengal,Kolkata,T30,26-35,Male,16.0,Mandate,Verified
INV001724,2024-02-18,120503,SIP,2759.0,Madhya Pradesh,Indore,T30,26-35,Female,11.9,Mandate,Verified
INV003837,2024-02-18,120504,SIP,6510.0,Punjab,Amritsar,B30,26-35,Female,15.2,UPI,Verified
INV002212,2024-02-18,101206,Redemption,313431.0,Telangana,Hyderabad,T30,36-45,Male,26.4,UPI,Verified
INV002429,2024-02-18,118634,SIP,1162.0,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Verified
INV003524,2024-02-18,125498,SIP,4070.0,Telangana,Hyderabad,T30,36-45,Male,12.5,UPI,Verified
INV003355,2024-02-18,102887,SIP,2149.0,West Bengal,Kolkata,T30,26-35,Female,14.6,Net Banking,Verified
INV000430,2024-02-18,125497,SIP,3064.0,Punjab,Amritsar,B30,18-25,Male,3.3,Mandate,Verified
INV004505,2024-02-18,119093,Lumpsum,108187.0,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV004945,2024-02-18,119120,SIP,3214.0,West Bengal,Kolkata,T30,36-45,Female,56.8,Mandate,Verified
INV004340,2024-02-18,118634,Lumpsum,343749.0,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV000957,2024-02-18,102886,SIP,6680.0,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Net Banking,Verified
INV003178,2024-02-18,119551,SIP,1092.0,Telangana,Hyderabad,T30,46-55,Female,60.9,Cheque,Verified
INV003025,2024-02-18,102887,SIP,12210.0,Gujarat,Surat,T30,26-35,Female,11.9,UPI,Verified
INV001632,2024-02-18,120505,Lumpsum,24663.0,Rajasthan,Udaipur,B30,26-35,Male,6.8,UPI,Verified
INV001056,2024-02-18,100016,Lumpsum,53471.0,Punjab,Chandigarh,T30,56+,Female,75.1,Net Banking,Verified
INV001630,2024-02-18,100025,Lumpsum,118260.0,Telangana,Hyderabad,T30,36-45,Male,15.4,Mandate,Verified
INV002207,2024-02-19,100025,Redemption,407360.0,Madhya Pradesh,Indore,T30,26-35,Female,6.6,Cheque,Verified
INV004365,2024-02-19,120843,Lumpsum,307515.0,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Pending
INV003308,2024-02-19,149324,SIP,57399.0,Telangana,Hyderabad,T30,56+,Male,58.2,Net Banking,Verified
INV000887,2024-02-19,125498,SIP,6197.0,Tamil Nadu,Coimbatore,B30,36-45,Male,53.9,Mandate,Verified
INV000030,2024-02-19,125497,SIP,10391.0,Delhi,Noida,T30,18-25,Female,5.1,Net Banking,Verified
INV002182,2024-02-19,149324,SIP,3006.0,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV003230,2024-02-19,148569,SIP,520.0,Punjab,Amritsar,B30,18-25,Female,3.2,Cheque,Verified
INV002483,2024-02-19,102886,SIP,809.0,Delhi,New Delhi,T30,46-55,Female,60.8,Mandate,Verified
INV001061,2024-02-19,120841,SIP,24215.0,Punjab,Amritsar,B30,18-25,Male,7.4,UPI,Verified
INV004696,2024-02-19,119094,SIP,1717.0,Tamil Nadu,Coimbatore,B30,46-55,Female,70.2,Net Banking,Verified
INV001903,2024-02-19,100033,SIP,28773.0,Delhi,New Delhi,T30,26-35,Female,8.8,UPI,Verified
INV001019,2024-02-19,102886,SIP,1113.0,Madhya Pradesh,Indore,T30,26-35,Male,10.6,UPI,Verified
INV003346,2024-02-19,149323,SIP,58167.0,Punjab,Chandigarh,T30,46-55,Male,16.7,Cheque,Verified
INV001462,2024-02-19,101208,SIP,51781.0,Gujarat,Surat,T30,26-35,Male,19.4,Net Banking,Verified
INV001061,2024-02-19,120506,Lumpsum,524010.0,Punjab,Amritsar,B30,18-25,Male,7.4,Cheque,Verified
INV004583,2024-02-19,120504,SIP,12364.0,Maharashtra,Nashik,B30,26-35,Male,13.9,Cheque,Verified
INV003287,2024-02-19,119094,Lumpsum,307018.0,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,Verified
INV000671,2024-02-19,148569,Lumpsum,372725.0,Uttar Pradesh,Agra,B30,36-45,Female,15.3,UPI,Verified
INV000589,2024-02-19,149322,SIP,909.0,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified
INV000630,2024-02-19,120506,SIP,1924.0,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,UPI,Verified
INV004354,2024-02-19,118636,SIP,9818.0,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Cheque,Verified
INV004855,2024-02-19,100033,Redemption,210906.0,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Mandate,Verified
INV000887,2024-02-19,119552,Lumpsum,207412.0,Tamil Nadu,Coimbatore,B30,36-45,Male,53.9,UPI,Verified
INV004695,2024-02-19,125498,SIP,2325.0,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Cheque,Verified
INV000887,2024-02-19,119598,SIP,21868.0,Tamil Nadu,Coimbatore,B30,36-45,Male,53.9,UPI,Verified
INV003228,2024-02-19,119094,Lumpsum,48923.0,Madhya Pradesh,Bhopal,B30,26-35,Male,20.0,Mandate,Verified
INV004830,2024-02-19,148567,SIP,28531.0,Gujarat,Ahmedabad,T30,26-35,Male,15.1,Net Banking,Verified
INV003665,2024-02-19,120503,SIP,9863.0,Maharashtra,Nashik,B30,26-35,Female,11.8,Mandate,Verified
INV000058,2024-02-19,118633,Lumpsum,271808.0,Maharashtra,Mumbai,T30,26-35,Male,19.9,UPI,Verified
INV002652,2024-02-19,118636,SIP,28603.0,Gujarat,Surat,T30,36-45,Male,40.6,Cheque,Verified
INV003637,2024-02-19,120506,Lumpsum,377768.0,Telangana,Hyderabad,T30,36-45,Male,18.6,Cheque,Verified
INV000467,2024-02-19,148567,SIP,6200.0,Karnataka,Bangalore,T30,18-25,Female,7.1,Cheque,Verified
INV004075,2024-02-19,118633,Lumpsum,313602.0,Rajasthan,Jaipur,T30,36-45,Male,56.5,Net Banking,Verified
INV002326,2024-02-19,102886,SIP,582.0,Telangana,Hyderabad,T30,36-45,Female,33.2,Mandate,Verified
INV000244,2024-02-19,148569,SIP,46273.0,Telangana,Hyderabad,T30,26-35,Male,24.9,UPI,Verified
INV002361,2024-02-19,118632,SIP,1122.0,Gujarat,Surat,T30,36-45,Male,59.3,Mandate,Verified
INV003566,2024-02-19,120503,SIP,2350.0,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Mandate,Verified
INV003835,2024-02-19,120507,SIP,10350.0,Delhi,Noida,T30,36-45,Female,58.3,Mandate,Verified
INV000540,2024-02-19,100016,SIP,4484.0,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,UPI,Verified
INV003355,2024-02-19,120841,SIP,40776.0,West Bengal,Kolkata,T30,26-35,Female,14.6,UPI,Verified
INV000359,2024-02-19,100016,SIP,15304.0,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified
INV003734,2024-02-19,120506,SIP,7188.0,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,Pending
INV001506,2024-02-19,119094,Redemption,227935.0,Delhi,Noida,T30,26-35,Female,16.0,Cheque,Verified
INV000999,2024-02-19,119095,Lumpsum,54143.0,Telangana,Hyderabad,T30,26-35,Male,15.6,Cheque,Verified
INV001759,2024-02-19,101206,SIP,869.0,Haryana,Faridabad,B30,36-45,Female,25.6,UPI,Verified
INV003211,2024-02-19,119094,SIP,433.0,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Mandate,Verified
INV001728,2024-02-19,119120,SIP,2632.0,Karnataka,Bangalore,T30,26-35,Male,17.0,Mandate,Verified
INV004045,2024-02-20,119092,Lumpsum,92931.0,Madhya Pradesh,Indore,T30,18-25,Male,4.2,UPI,Verified
INV004398,2024-02-20,102885,Redemption,400219.0,Punjab,Chandigarh,T30,46-55,Male,95.2,Cheque,Verified
INV003899,2024-02-20,101206,Redemption,421097.0,Haryana,Gurugram,T30,36-45,Female,21.3,Net Banking,Verified
INV004739,2024-02-20,149322,SIP,8680.0,Delhi,Gurugram,T30,18-25,Male,3.2,UPI,Verified
INV002961,2024-02-20,100033,Lumpsum,35469.0,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Mandate,Verified
INV004865,2024-02-20,120842,SIP,22678.0,Maharashtra,Nashik,B30,56+,Male,77.2,Mandate,Verified
INV001217,2024-02-20,119551,Lumpsum,16290.0,Rajasthan,Jaipur,T30,26-35,Male,21.5,Cheque,Verified
INV002284,2024-02-20,120843,Lumpsum,403520.0,Karnataka,Bangalore,T30,36-45,Male,55.3,Mandate,Verified
INV004864,2024-02-20,102886,Lumpsum,462690.0,Punjab,Amritsar,B30,26-35,Female,10.5,Mandate,Verified
INV003772,2024-02-20,119095,Redemption,219124.0,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,Pending
INV004349,2024-02-20,119093,SIP,17598.0,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
INV003198,2024-02-20,119094,SIP,596.0,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Cheque,Verified
INV001493,2024-02-20,119551,Lumpsum,296850.0,Karnataka,Mysore,B30,18-25,Female,3.2,Cheque,Verified
INV000082,2024-02-20,149324,SIP,4038.0,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Verified
INV003225,2024-02-20,118636,SIP,3184.0,West Bengal,Kolkata,T30,26-35,Male,9.2,UPI,Verified
INV004254,2024-02-20,125498,SIP,3183.0,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,Net Banking,Verified
INV000397,2024-02-20,148568,Lumpsum,345422.0,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,Verified
INV000201,2024-02-20,102885,SIP,43489.0,Madhya Pradesh,Indore,T30,46-55,Male,87.0,Net Banking,Verified
INV002148,2024-02-20,149324,SIP,43236.0,Uttar Pradesh,Lucknow,T30,26-35,Male,9.8,Net Banking,Verified
INV003449,2024-02-20,119094,SIP,15061.0,Gujarat,Ahmedabad,T30,56+,Male,10.0,Net Banking,Verified
INV003420,2024-02-20,120842,SIP,51521.0,Haryana,Faridabad,B30,36-45,Male,47.2,Mandate,Verified
INV003015,2024-02-20,148568,Lumpsum,271912.0,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Net Banking,Verified
INV001853,2024-02-20,119551,SIP,2986.0,Delhi,Noida,T30,18-25,Male,6.1,Cheque,Verified
INV004378,2024-02-20,119093,Lumpsum,126338.0,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified
INV004181,2024-02-20,101206,SIP,50037.0,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,UPI,Verified
INV000291,2024-02-20,119598,SIP,8105.0,Madhya Pradesh,Indore,T30,18-25,Female,6.2,UPI,Verified
INV004379,2024-02-20,119094,Lumpsum,197685.0,Delhi,Gurugram,T30,18-25,Male,6.0,UPI,Verified
INV000994,2024-02-20,120507,SIP,829.0,Maharashtra,Pune,T30,26-35,Female,6.1,Net Banking,Verified
INV003484,2024-02-20,120503,Lumpsum,22237.0,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Mandate,Verified
INV002070,2024-02-20,101208,Redemption,213785.0,Telangana,Hyderabad,T30,36-45,Male,40.3,Mandate,Verified
INV000183,2024-02-20,119095,SIP,4396.0,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified
INV001993,2024-02-20,149324,SIP,2158.0,Uttar Pradesh,Agra,B30,36-45,Female,44.2,UPI,Verified
INV000440,2024-02-20,148567,Redemption,129921.0,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Cheque,Verified
INV003204,2024-02-20,118635,SIP,22462.0,West Bengal,Kolkata,T30,18-25,Male,6.7,Mandate,Verified
INV002777,2024-02-20,119120,Lumpsum,222040.0,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Cheque,Verified
INV002276,2024-02-20,100016,Redemption,521732.0,Telangana,Hyderabad,T30,46-55,Male,88.0,Cheque,Verified
INV000684,2024-02-20,102886,SIP,10439.0,Rajasthan,Udaipur,B30,26-35,Male,10.4,UPI,Verified
INV001196,2024-02-20,102885,SIP,4867.0,Punjab,Chandigarh,T30,26-35,Male,21.4,Cheque,Verified
INV001001,2024-02-20,119095,Lumpsum,514082.0,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Mandate,Verified
INV004722,2024-02-20,119598,SIP,2855.0,Haryana,Faridabad,B30,36-45,Female,29.7,UPI,Pending
INV003718,2024-02-20,125497,SIP,3454.0,Telangana,Hyderabad,T30,46-55,Male,65.3,Mandate,Verified
INV003543,2024-02-20,120844,SIP,522.0,Maharashtra,Nashik,B30,26-35,Male,8.3,Cheque,Pending
INV001725,2024-02-20,118634,SIP,567.0,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,UPI,Verified
INV004909,2024-02-20,119092,SIP,541.0,Karnataka,Bangalore,T30,36-45,Male,20.3,Mandate,Verified
INV003780,2024-02-20,100025,SIP,40702.0,Haryana,Faridabad,B30,26-35,Male,10.1,Cheque,Verified
INV002192,2024-02-20,118632,SIP,897.0,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,UPI,Verified
INV002169,2024-02-20,119599,Lumpsum,530959.0,Punjab,Amritsar,B30,46-55,Male,70.3,Mandate,Verified
INV003100,2024-02-20,120842,Redemption,75949.0,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,Verified
INV000009,2024-02-20,119093,SIP,28650.0,Haryana,Gurugram,T30,26-35,Male,17.1,Cheque,Verified
INV000321,2024-02-20,149322,SIP,5607.0,Maharashtra,Mumbai,T30,26-35,Male,24.2,UPI,Verified
INV000741,2024-02-20,100033,Redemption,207495.0,Rajasthan,Udaipur,B30,26-35,Male,17.4,UPI,Pending
INV000322,2024-02-20,120844,SIP,7456.0,Rajasthan,Jaipur,T30,18-25,Male,5.9,UPI,Verified
INV000526,2024-02-20,102887,Lumpsum,248003.0,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,UPI,Verified
INV003346,2024-02-20,149322,SIP,11274.0,Punjab,Chandigarh,T30,46-55,Male,16.7,Net Banking,Verified
INV004148,2024-02-20,120504,SIP,11041.0,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Cheque,Verified
INV000533,2024-02-20,148567,SIP,14368.0,Rajasthan,Jaipur,T30,56+,Male,25.1,Mandate,Verified
INV002431,2024-02-20,119551,Redemption,367175.0,Delhi,Noida,T30,26-35,Female,14.8,UPI,Verified
INV000335,2024-02-20,120505,Lumpsum,257534.0,Maharashtra,Mumbai,T30,26-35,Male,11.6,Mandate,Verified
INV000087,2024-02-20,119093,SIP,4165.0,Rajasthan,Jaipur,T30,36-45,Male,56.2,Cheque,Verified
INV000913,2024-02-20,102885,SIP,46136.0,Gujarat,Ahmedabad,T30,26-35,Female,22.5,UPI,Verified
INV001207,2024-02-20,148567,SIP,2509.0,Karnataka,Bangalore,T30,18-25,Male,5.9,Cheque,Verified
INV001579,2024-02-20,120506,Lumpsum,356077.0,Karnataka,Bangalore,T30,46-55,Male,71.1,Mandate,Pending
INV003506,2024-02-20,120841,Lumpsum,171247.0,Tamil Nadu,Chennai,T30,56+,Female,55.5,UPI,Verified
INV001317,2024-02-20,100033,SIP,8145.0,Punjab,Chandigarh,T30,26-35,Female,8.9,UPI,Verified
INV003162,2024-02-20,120843,SIP,2317.0,West Bengal,Kolkata,T30,18-25,Male,4.1,UPI,Verified
INV003363,2024-02-20,119094,SIP,459.0,Haryana,Gurugram,T30,36-45,Male,46.5,Net Banking,Verified
INV004894,2024-02-20,125497,SIP,26750.0,Telangana,Hyderabad,T30,26-35,Female,21.0,Mandate,Verified
INV003798,2024-02-20,119095,SIP,2564.0,Karnataka,Bangalore,T30,36-45,Male,53.9,Cheque,Verified
INV004314,2024-02-20,119095,SIP,564.0,Haryana,Gurugram,T30,26-35,Male,19.2,Net Banking,Verified
INV000698,2024-02-20,120506,SIP,4410.0,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Net Banking,Verified
INV001228,2024-02-20,149322,SIP,25492.0,Karnataka,Bangalore,T30,36-45,Female,29.8,Cheque,Verified
INV003848,2024-02-21,149324,SIP,2074.0,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,Verified
INV001088,2024-02-21,125497,SIP,27457.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.3,Net Banking,Verified
INV001354,2024-02-21,100025,SIP,2539.0,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,UPI,Verified
INV004464,2024-02-21,118632,SIP,5481.0,Haryana,Faridabad,B30,26-35,Female,11.9,Cheque,Verified
INV004602,2024-02-21,125498,Lumpsum,124931.0,Delhi,Noida,T30,26-35,Female,9.4,Mandate,Verified
INV003521,2024-02-21,118634,Redemption,232977.0,Rajasthan,Jaipur,T30,46-55,Male,95.4,Mandate,Verified
INV004463,2024-02-21,118635,Lumpsum,262473.0,Karnataka,Bangalore,T30,26-35,Female,16.1,Cheque,Verified
INV002117,2024-02-21,119095,SIP,11621.0,Delhi,Gurugram,T30,26-35,Male,21.7,Cheque,Verified
INV004845,2024-02-21,120505,Lumpsum,339815.0,West Bengal,Kolkata,T30,18-25,Male,7.5,UPI,Verified
INV001909,2024-02-21,118636,SIP,11354.0,Telangana,Hyderabad,T30,36-45,Male,34.2,UPI,Verified
INV004858,2024-02-21,125498,SIP,1613.0,Uttar Pradesh,Kanpur,B30,36-45,Male,56.4,Cheque,Verified
INV001637,2024-02-21,120841,SIP,483.0,Haryana,Faridabad,B30,36-45,Female,45.1,Cheque,Verified
INV002464,2024-02-21,101206,SIP,27602.0,Karnataka,Bangalore,T30,26-35,Female,22.9,UPI,Verified
INV002598,2024-02-21,125497,SIP,51183.0,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Cheque,Verified
INV001030,2024-02-21,100033,SIP,41614.0,Maharashtra,Mumbai,T30,26-35,Female,22.8,UPI,Verified
INV000379,2024-02-21,120506,Redemption,344804.0,Maharashtra,Pune,T30,46-55,Male,52.0,UPI,Verified
INV001256,2024-02-21,120841,Redemption,147190.0,West Bengal,Kolkata,T30,18-25,Male,7.0,Cheque,Verified
INV003298,2024-02-21,120504,SIP,53961.0,Gujarat,Surat,T30,26-35,Male,12.4,Net Banking,Verified
INV000055,2024-02-21,120505,Lumpsum,110439.0,Karnataka,Bangalore,T30,26-35,Male,13.5,Mandate,Verified
INV002497,2024-02-21,102887,SIP,58265.0,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified
INV000644,2024-02-21,118633,SIP,544.0,West Bengal,Kolkata,T30,26-35,Male,9.1,Cheque,Verified
INV000823,2024-02-21,119094,SIP,2236.0,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Net Banking,Verified
INV004117,2024-02-21,119095,SIP,17859.0,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,Cheque,Verified
INV003684,2024-02-21,149323,SIP,7000.0,Karnataka,Bangalore,T30,36-45,Male,42.9,UPI,Verified
INV001658,2024-02-21,101207,SIP,4744.0,Rajasthan,Jaipur,T30,36-45,Female,48.4,Net Banking,Verified
INV000061,2024-02-21,120507,SIP,2716.0,Tamil Nadu,Chennai,T30,26-35,Female,23.3,UPI,Verified
INV000737,2024-02-21,102886,Lumpsum,148525.0,Madhya Pradesh,Indore,T30,26-35,Female,10.0,Net Banking,Verified
INV004332,2024-02-21,120505,SIP,7069.0,Haryana,Faridabad,B30,36-45,Female,52.1,UPI,Verified
INV003406,2024-02-21,149323,Lumpsum,127946.0,Madhya Pradesh,Bhopal,B30,26-35,Male,21.2,Net Banking,Verified
INV001766,2024-02-21,101206,SIP,1914.0,Delhi,Gurugram,T30,46-55,Female,69.8,UPI,Verified
INV004205,2024-02-21,118633,SIP,48898.0,Telangana,Hyderabad,T30,56+,Female,56.9,Cheque,Verified
INV004117,2024-02-21,119599,SIP,517.0,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,Cheque,Verified
INV001661,2024-02-21,101206,SIP,8641.0,Uttar Pradesh,Lucknow,T30,56+,Female,26.4,Cheque,Verified
INV002204,2024-02-21,148567,Redemption,362325.0,Punjab,Amritsar,B30,36-45,Male,36.1,Mandate,Verified
INV004080,2024-02-21,149324,SIP,401.0,Punjab,Amritsar,B30,26-35,Female,18.7,Net Banking,Verified
INV002671,2024-02-21,101207,SIP,5261.0,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Mandate,Verified
INV003475,2024-02-21,102885,SIP,4485.0,Telangana,Hyderabad,T30,26-35,Male,20.7,Net Banking,Verified
INV001826,2024-02-21,119552,Redemption,186811.0,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,Verified
INV003268,2024-02-21,101208,Lumpsum,371987.0,Punjab,Amritsar,B30,26-35,Male,7.1,UPI,Verified
INV003766,2024-02-21,119094,SIP,42093.0,West Bengal,Kolkata,T30,36-45,Male,52.3,Net Banking,Verified
INV002673,2024-02-21,125498,SIP,56305.0,Maharashtra,Mumbai,T30,26-35,Male,14.2,Cheque,Verified
INV000063,2024-02-21,102885,SIP,5940.0,Uttar Pradesh,Agra,B30,46-55,Male,88.9,Net Banking,Verified
INV002143,2024-02-21,120504,SIP,1981.0,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Cheque,Verified
INV001802,2024-02-21,119093,Lumpsum,534944.0,Punjab,Chandigarh,T30,46-55,Male,77.7,Net Banking,Verified
INV002940,2024-02-21,100033,Lumpsum,10995.0,Haryana,Faridabad,B30,26-35,Male,18.3,Mandate,Verified
INV002587,2024-02-21,148568,SIP,457.0,West Bengal,Kolkata,T30,18-25,Male,7.2,Mandate,Verified
INV003587,2024-02-21,120841,Lumpsum,353453.0,Telangana,Hyderabad,T30,26-35,Female,16.4,Net Banking,Verified
INV002472,2024-02-21,120507,Lumpsum,351347.0,Maharashtra,Mumbai,T30,26-35,Female,19.1,UPI,Verified
INV004249,2024-02-21,119094,Lumpsum,351351.0,Karnataka,Mysore,B30,26-35,Male,23.2,Cheque,Verified
INV001783,2024-02-21,118632,SIP,5264.0,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Cheque,Verified
INV003751,2024-02-21,120844,SIP,3459.0,Delhi,New Delhi,T30,26-35,Male,14.1,UPI,Verified
INV004414,2024-02-21,120507,Redemption,128438.0,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified
INV001708,2024-02-21,125498,SIP,15077.0,Haryana,Faridabad,B30,18-25,Male,7.7,Mandate,Verified
INV000545,2024-02-21,149322,Redemption,33104.0,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,Verified
INV004162,2024-02-21,119598,Redemption,138641.0,Haryana,Faridabad,B30,18-25,Male,5.1,Cheque,Verified
INV003561,2024-02-21,102886,SIP,1947.0,West Bengal,Kolkata,T30,26-35,Male,22.0,UPI,Verified
INV001350,2024-02-21,120503,Lumpsum,166489.0,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,UPI,Verified
INV004926,2024-02-21,118635,SIP,7024.0,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,Pending
INV004504,2024-02-21,118636,SIP,43894.0,Telangana,Hyderabad,T30,46-55,Male,46.3,Mandate,Verified
INV001795,2024-02-21,149324,SIP,20991.0,Madhya Pradesh,Indore,T30,46-55,Male,17.7,Net Banking,Verified
INV003721,2024-02-21,100033,SIP,2333.0,Karnataka,Mysore,B30,26-35,Male,19.5,Mandate,Verified
INV001242,2024-02-21,102886,SIP,2209.0,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified
INV000392,2024-02-21,148569,SIP,6902.0,Gujarat,Surat,T30,26-35,Female,16.6,Cheque,Verified
INV004780,2024-02-21,101207,SIP,6058.0,Haryana,Gurugram,T30,36-45,Male,42.4,Net Banking,Verified
INV000698,2024-02-21,118633,SIP,843.0,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Net Banking,Verified
INV001442,2024-02-21,100025,SIP,2592.0,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,UPI,Verified
INV001723,2024-02-21,148568,SIP,54152.0,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Mandate,Verified
INV002552,2024-02-22,119599,SIP,13958.0,Delhi,Gurugram,T30,36-45,Male,24.4,Cheque,Verified
INV004256,2024-02-22,120844,Lumpsum,207066.0,Karnataka,Mysore,B30,26-35,Male,22.3,Mandate,Pending
INV002774,2024-02-22,120505,Lumpsum,292800.0,Haryana,Gurugram,T30,36-45,Male,58.4,Cheque,Verified
INV001599,2024-02-22,119598,SIP,4961.0,Haryana,Faridabad,B30,36-45,Female,31.0,Cheque,Verified
INV000629,2024-02-22,149322,SIP,14504.0,West Bengal,Kolkata,T30,46-55,Male,96.4,Mandate,Verified
INV004138,2024-02-22,100016,Redemption,432244.0,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Mandate,Verified
INV002206,2024-02-22,101206,SIP,16283.0,Tamil Nadu,Chennai,T30,18-25,Male,7.7,Net Banking,Verified
INV001389,2024-02-22,119599,Lumpsum,208415.0,Karnataka,Mysore,B30,46-55,Female,39.7,Mandate,Verified
INV001974,2024-02-22,118634,Redemption,322788.0,Tamil Nadu,Chennai,T30,56+,Male,64.3,UPI,Verified
INV004094,2024-02-22,101208,Redemption,58459.0,Haryana,Faridabad,B30,26-35,Female,10.0,Mandate,Pending
INV004594,2024-02-22,149322,Lumpsum,464989.0,Haryana,Gurugram,T30,26-35,Female,9.8,UPI,Verified
INV002943,2024-02-22,101208,Lumpsum,112677.0,Karnataka,Bangalore,T30,26-35,Female,7.6,Cheque,Verified
INV001692,2024-02-22,148568,Redemption,241380.0,Rajasthan,Jaipur,T30,26-35,Male,11.7,Mandate,Verified
INV001277,2024-02-22,120842,SIP,545.0,Maharashtra,Mumbai,T30,18-25,Male,7.0,UPI,Verified
INV001747,2024-02-22,148568,SIP,42085.0,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Net Banking,Verified
INV003262,2024-02-22,100033,SIP,4490.0,Telangana,Hyderabad,T30,46-55,Male,80.2,Cheque,Verified
INV001857,2024-02-22,101208,SIP,24144.0,Tamil Nadu,Chennai,T30,26-35,Male,24.0,Net Banking,Verified
INV003613,2024-02-22,118633,SIP,1986.0,Punjab,Amritsar,B30,26-35,Male,13.5,Cheque,Verified
INV004950,2024-02-22,120506,Redemption,352477.0,Madhya Pradesh,Indore,T30,26-35,Male,9.8,UPI,Verified
INV002828,2024-02-22,118633,SIP,5331.0,West Bengal,Kolkata,T30,26-35,Male,21.8,UPI,Verified
